Run,Assay Type,BioProject,BioSample,Bytes,Center Name,Collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA_last_update,environment_(biome),environment_(feature),environment_(material),Experiment,External_Id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,sample_name,sequencing_method,SRA Study,Submitter_Id,AvgSpotLen,Bases
ERR1293862,WGS,PRJEB12449,SAMEA3879591,716322536,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365434,SAMEA3879591,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879591,MMRS34569532ST-27-0-0,Illumina,ERP013933,MMRS34569532ST-27-0-0,,
ERR1293863,WGS,PRJEB12449,SAMEA3879591,721007705,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365435,SAMEA3879591,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879591,MMRS34569532ST-27-0-0,Illumina,ERP013933,MMRS34569532ST-27-0-0,,
ERR1293864,WGS,PRJEB12449,SAMEA3879591,730512850,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365436,SAMEA3879591,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879591,MMRS34569532ST-27-0-0,Illumina,ERP013933,MMRS34569532ST-27-0-0,,
ERR1293865,WGS,PRJEB12449,SAMEA3879591,720824809,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365437,SAMEA3879591,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879591,MMRS34569532ST-27-0-0,Illumina,ERP013933,MMRS34569532ST-27-0-0,,
ERR1293868,WGS,PRJEB12449,SAMEA3879592,922332351,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365440,SAMEA3879592,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:16Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879592,MMRS87723283ST-27-0-0,Illumina,ERP013933,MMRS87723283ST-27-0-0,,
ERR1293869,WGS,PRJEB12449,SAMEA3879592,928665571,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365441,SAMEA3879592,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:16Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879592,MMRS87723283ST-27-0-0,Illumina,ERP013933,MMRS87723283ST-27-0-0,,
ERR1293872,WGS,PRJEB12449,SAMEA3879593,1024965936,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365444,SAMEA3879593,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879593,MMRS40913371ST-27-0-0,Illumina,ERP013933,MMRS40913371ST-27-0-0,172,1523419158
ERR1293874,WGS,PRJEB12449,SAMEA3879594,765634410,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365446,SAMEA3879594,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879594,MMRS12272136ST-27-0-0,Illumina,ERP013933,MMRS12272136ST-27-0-0,,
ERR1293877,WGS,PRJEB12449,SAMEA3879594,759414231,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365449,SAMEA3879594,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879594,MMRS12272136ST-27-0-0,Illumina,ERP013933,MMRS12272136ST-27-0-0,,
ERR1293879,WGS,PRJEB12449,SAMEA3879595,434473205,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365451,SAMEA3879595,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879595,MMRS11932626ST-27-0-0,Illumina,ERP013933,MMRS11932626ST-27-0-0,,
ERR1293881,WGS,PRJEB12449,SAMEA3879595,468892979,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365453,SAMEA3879595,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879595,MMRS11932626ST-27-0-0,Illumina,ERP013933,MMRS11932626ST-27-0-0,,
ERR1293883,WGS,PRJEB12449,SAMEA3879596,738324509,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365455,SAMEA3879596,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879596,MMRS81194191ST-27-0-0,Illumina,ERP013933,MMRS81194191ST-27-0-0,173,1139036962
ERR1293885,WGS,PRJEB12449,SAMEA3879596,730276393,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365457,SAMEA3879596,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879596,MMRS81194191ST-27-0-0,Illumina,ERP013933,MMRS81194191ST-27-0-0,172,1118579888
ERR1293887,WGS,PRJEB12449,SAMEA3879597,929523305,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365459,SAMEA3879597,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879597,MMRS81671217ST-27-0-0,Illumina,ERP013933,MMRS81671217ST-27-0-0,,
ERR1293890,WGS,PRJEB12449,SAMEA3879598,918420667,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365462,SAMEA3879598,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879598,MMRS39415781ST-27-0-0,Illumina,ERP013933,MMRS39415781ST-27-0-0,,
ERR1293893,WGS,PRJEB12449,SAMEA3879598,912662142,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365465,SAMEA3879598,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:13Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879598,MMRS39415781ST-27-0-0,Illumina,ERP013933,MMRS39415781ST-27-0-0,,
ERR1293895,WGS,PRJEB12449,SAMEA3879599,1984227826,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365467,SAMEA3879599,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879599,MMRS42780924ST-27-0-0,Illumina,ERP013933,MMRS42780924ST-27-0-0,172,2913511098
ERR1293897,WGS,PRJEB12449,SAMEA3879599,1976845867,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365469,SAMEA3879599,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879599,MMRS42780924ST-27-0-0,Illumina,ERP013933,MMRS42780924ST-27-0-0,173,2904840536
ERR1293899,WGS,PRJEB12449,SAMEA3879600,533361437,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365471,SAMEA3879600,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879600,MMRS95277876ST-27-0-0,Illumina,ERP013933,MMRS95277876ST-27-0-0,172,821298779
ERR1293900,WGS,PRJEB12449,SAMEA3879600,527801577,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365472,SAMEA3879600,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879600,MMRS95277876ST-27-0-0,Illumina,ERP013933,MMRS95277876ST-27-0-0,171,807437590
ERR1293902,WGS,PRJEB12449,SAMEA3879601,935665129,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365474,SAMEA3879601,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879601,MMRS84954772ST-27-0-0,Illumina,ERP013933,MMRS84954772ST-27-0-0,,
ERR1293904,WGS,PRJEB12449,SAMEA3879601,931297627,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365476,SAMEA3879601,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879601,MMRS84954772ST-27-0-0,Illumina,ERP013933,MMRS84954772ST-27-0-0,,
ERR1293905,WGS,PRJEB12449,SAMEA3879601,921955546,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365477,SAMEA3879601,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879601,MMRS84954772ST-27-0-0,Illumina,ERP013933,MMRS84954772ST-27-0-0,,
ERR1293908,WGS,PRJEB12449,SAMEA3879602,853665587,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365480,SAMEA3879602,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:14Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879602,MMRS43563715ST-27-0-0,Illumina,ERP013933,MMRS43563715ST-27-0-0,172,1304674895
ERR1293910,WGS,PRJEB12449,SAMEA3879603,956585555,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365482,SAMEA3879603,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879603,MMRS65862658ST-27-0-0,Illumina,ERP013933,MMRS65862658ST-27-0-0,174,1486011448
ERR1293912,WGS,PRJEB12449,SAMEA3879603,903166271,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365484,SAMEA3879603,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:20Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879603,MMRS65862658ST-27-0-0,Illumina,ERP013933,MMRS65862658ST-27-0-0,164,1271717340
ERR1293914,WGS,PRJEB12449,SAMEA3879604,909456326,"EUROPEAN MOLECULAR BIOLOGY LABORATORY, HEIDELBERG,",1985/1987,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2016-02-24,2016-02-24,2018-11-16,2016-10-21,human-associated habitat,feces,feces,ERX1365486,SAMEA3879604,USA,North America,USA,39N,77W,human-gut,EMBL,European Molecular Biology Laboratory,2016-02-24T17:02:29Z,2016-10-21T09:37:16Z,public,Illumina HiSeq 2000,metagenome,unspecified,PAIRED,size fractionation,METAGENOMIC,human gut metagenome,ILLUMINA,"Reproducibility of associations between the human gut microbiome and colorectal cancer assessed in a patient population from Washington\, DC\, USA",2016-02-25T00:00:00Z,SAMEA3879604,MMRS15137911ST-27-0-0,Illumina,ERP013933,MMRS15137911ST-27-0-0,179,1404232772
