Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA-FIRST-PUBLIC (run),ENA_first_public,ENA-LAST-UPDATE (run),ENA-LAST-UPDATE,environment_(biome),environment_(feature),environment_(material),Experiment,External_Id,geo_loc_name_country,geo_loc_name_country_continent,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,project_name,ReleaseDate,Sample Name,sample_name,sequencing_method,SRA Study,Submitter_Id
ERR688629,WGS,187,4328681310,PRJEB7774,SAMEA3136701,3395244589,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633630,SAMEA3136701,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021936-102,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136701,530705,Illumina,ERP008729,530705
ERR688630,WGS,183,4662298757,PRJEB7774,SAMEA3136699,3704017747,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633631,SAMEA3136699,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021933-93,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136699,530743,Illumina,ERP008729,530743
ERR688631,WGS,185,3916346321,PRJEB7774,SAMEA3136690,3068728755,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633632,SAMEA3136690,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI022085-39,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136690,530756,Illumina,ERP008729,530756
ERR688632,WGS,187,5637609253,PRJEB7774,SAMEA3136723,4427603765,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633633,SAMEA3136723,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:32Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021934-94,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136723,530840,Illumina,ERP008729,530840
ERR688633,WGS,182,5960785871,PRJEB7774,SAMEA3136700,4666434109,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633634,SAMEA3136700,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021935-95,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136700,530867,Illumina,ERP008729,530867
ERR688634,WGS,185,5385697494,PRJEB7774,SAMEA3136746,4496550689,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633635,SAMEA3136746,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021648-95,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136746,530890,Illumina,ERP008729,530890
ERR688635,WGS,185,4172640155,PRJEB7774,SAMEA3136759,3515187446,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633636,SAMEA3136759,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021689-166,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136759,531128,Illumina,ERP008729,531128
ERR688636,WGS,186,5239911401,PRJEB7774,SAMEA3136733,4210676194,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633637,SAMEA3136733,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021635-32,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136733,531155,Illumina,ERP008729,531155
ERR688637,WGS,186,5600253027,PRJEB7774,SAMEA3136757,4685804747,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633638,SAMEA3136757,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021692-142,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136757,531248,Illumina,ERP008729,531248
ERR688638,WGS,184,6787034988,PRJEB7774,SAMEA3136768,5695186335,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633639,SAMEA3136768,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021719-23,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136768,531274,Illumina,ERP008729,531274
ERR688639,WGS,184,4787550232,PRJEB7774,SAMEA3136749,4031170609,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633640,SAMEA3136749,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021651-109,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136749,531277,Illumina,ERP008729,531277
ERR688640,WGS,185,5302929320,PRJEB7774,SAMEA3136730,4307477751,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633641,SAMEA3136730,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021665-25,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136730,531281,Illumina,ERP008729,531281
ERR688641,WGS,187,5333842305,PRJEB7774,SAMEA3136744,4325919527,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633642,SAMEA3136744,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021645-90,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136744,531333,Illumina,ERP008729,531333
ERR688642,WGS,185,5914867779,PRJEB7774,SAMEA3136764,4834994790,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633643,SAMEA3136764,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:32Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021718-21,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136764,531352,Illumina,ERP008729,531352
ERR688643,WGS,187,4590461867,PRJEB7774,SAMEA3136735,3615547963,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633644,SAMEA3136735,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:32Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021636-36,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136735,531361,Illumina,ERP008729,531361
ERR688644,WGS,185,4311437828,PRJEB7774,SAMEA3136745,3541369862,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633645,SAMEA3136745,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021646-93,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136745,531382,Illumina,ERP008729,531382
ERR688645,WGS,185,5909959711,PRJEB7774,SAMEA3136681,4877354553,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633646,SAMEA3136681,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:28Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021720-26,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136681,531403,Illumina,ERP008729,531403
ERR688646,WGS,188,5062069967,PRJEB7774,SAMEA3136669,3935742426,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633647,SAMEA3136669,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:28Z,public,Illumina HiSeq 2000,metagenome,SZAXPI022072-47,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136669,531414,Illumina,ERP008729,531414
ERR688647,WGS,187,5000758726,PRJEB7774,SAMEA3136741,4055218170,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633648,SAMEA3136741,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021642-84,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136741,531416,Illumina,ERP008729,531416
ERR688648,WGS,186,4350718940,PRJEB7774,SAMEA3136647,3594458746,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633649,SAMEA3136647,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:28Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021673-123,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136647,531424,Illumina,ERP008729,531424
ERR688649,WGS,187,4643146298,PRJEB7774,SAMEA3136739,3611100761,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633650,SAMEA3136739,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021639-45,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136739,531469,Illumina,ERP008729,531469
ERR688650,WGS,186,6141522676,PRJEB7774,SAMEA3136762,5069000437,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633651,SAMEA3136762,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021716-17,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136762,531766,Illumina,ERP008729,531766
ERR688651,WGS,186,3966805469,PRJEB7774,SAMEA3136736,3143774543,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX633652,SAMEA3136736,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021637-37,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3136736,531775,Illumina,ERP008729,531775
ERR710415,WGS,85,47746335,PRJEB7774,SAMEA3178944,47987812,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2018-03-09,human gut,human-associated habitat,faeces,ERX654637,SAMEA3178944,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2018-03-09T12:35:33Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000657-24,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3178944,531663,Illumina,ERP008729,531663
ERR710416,WGS,82,54108817,PRJEB7774,SAMEA3178942,57577953,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2018-03-09,human gut,human-associated habitat,faeces,ERX654638,SAMEA3178942,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2018-03-09T12:42:06Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000655-22,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3178942,532305,Illumina,ERP008729,532305
ERR710417,WGS,88,35711476,PRJEB7774,SAMEA3178936,34316923,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX654639,SAMEA3178936,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2016-10-21T09:36:33Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000649-16,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3178936,532749,Illumina,ERP008729,532749
ERR710418,WGS,86,45870786,PRJEB7774,SAMEA3178937,45310108,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX654640,SAMEA3178937,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2016-10-21T09:36:33Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000650-17,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3178937,532779,Illumina,ERP008729,532779
ERR710419,WGS,85,49306417,PRJEB7774,SAMEA3178938,49085834,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX654641,SAMEA3178938,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2016-10-21T09:36:33Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000651-18,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3178938,532796,Illumina,ERP008729,532796
ERR710420,WGS,83,60778458,PRJEB7774,SAMEA3178939,63736507,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX654642,SAMEA3178939,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2016-10-21T09:36:33Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000652-19,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3178939,532802,Illumina,ERP008729,532802
ERR710421,WGS,89,66341013,PRJEB7774,SAMEA3178940,65106333,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX654643,SAMEA3178940,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2016-10-21T09:36:33Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000653-20,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3178940,532826,Illumina,ERP008729,532826
ERR710422,WGS,84,50364171,PRJEB7774,SAMEA3178941,52505667,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2016-10-21,human gut,human-associated habitat,faeces,ERX654644,SAMEA3178941,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2016-10-21T09:36:33Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000654-21,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3178941,532832,Illumina,ERP008729,532832
ERR710423,WGS,86,42755089,PRJEB7774,SAMEA3178943,42059058,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2018-03-09,human gut,human-associated habitat,faeces,ERX654645,SAMEA3178943,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2018-03-09T12:35:01Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000656-23,SINGLE,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3178943,532915,Illumina,ERP008729,532915
ERR710424,WGS,187,4529713762,PRJEB7774,SAMEA3178944,3487445885,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2018-03-09,human gut,human-associated habitat,faeces,ERX654646,SAMEA3178944,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2018-03-09T12:35:33Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000657-24,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3178944,531663,Illumina,ERP008729,531663
ERR710425,WGS,183,3495773643,PRJEB7774,SAMEA3178942,2797446374,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,gs.US,ncbi.public,s3.us-east-1",2015-03-05,2015-03-05,2018-11-16,2018-03-09,human gut,human-associated habitat,faeces,ERX654647,SAMEA3178942,Austria,Europe,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2018-03-09T12:42:06Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000655-22,PAIRED,other,METAGENOMIC,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,SAMEA3178942,532305,Illumina,ERP008729,532305
